DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,l_bmi_all_fe,l_bmi_ur_fe,l_bmi_ru_fe,h_bmi_all_fe,h_bmi_ur_fe,h_bmi_ru_fe,hh_bmi_all_fe,hh_bmi_ur_fe,hh_bmi_ru_fe,hhh_bmi_all_fe,hhh_bmi_ur_fe,hhh_bmi_ru_fe,h_hemoglobin_all_fe,h_hemoglobin_ur_fe,h_hemoglobin_ru_fe,l_hemoglobin_all_fe,l_hemoglobin_ur_fe,l_hemoglobin_ru_fe,hh_hemoglobin_all_fe,hh_hemoglobin_ur_fe,hh_hemoglobin_ru_fe,h_hemoglobin_all_pw,h_hemoglobin_ur_pw,h_hemoglobin_ru_pw,l_hemoglobin_all_pw,l_hemoglobin_ur_pw,l_hemoglobin_ru_pw,hh_hemoglobin_all_pw,hh_hemoglobin_ur_pw,hh_hemoglobin_ru_pw,h_hemoglobin_all_npw,h_hemoglobin_ur_npw,h_hemoglobin_ru_npw,l_hemoglobin_all_npw,l_hemoglobin_ur_npw,l_hemoglobin_ru_npw,hh_hemoglobin_all_npw,hh_hemoglobin_ur_npw,hh_hemoglobin_ru_npw,h_glucose_all_fe,h_glucose_ur_fe,h_glucose_ru_fe,hh_glucose_all_fe,hh_glucose_ur_fe,hh_glucose_ru_fe,l_glucose_all_fe,l_glucose_ur_fe,l_glucose_ru_fe,h_bp_all_fe,h_bp_ur_fe,h_bp_ru_fe,l_bp_all_fe,l_bp_ur_fe,l_bp_ru_fe,hh_bp_all_fe,hh_bp_ur_fe,hh_bp_ru_fe,hhh_bp_all_fe,hhh_bp_ur_fe,hhh_bp_ru_fe,hhhh_bp_all_fe,hhhh_bp_ur_fe,hhhh_bp_ru_fe,hh_cbp_all_fe,hh_cbp_ur_fe,hh_cbp_ru_fe,h_cbp_all_fe,h_cbp_ur_fe,h_cbp_ru_fe,l_cbp_all_fe,l_cbp_ur_fe,l_cbp_ru_fe,sum_bp_all_fe,ad_hbp_all_fe,ad_lowbp_all_fe,ad_elevatedbp_all_fe,ad_highbp_all_fe,adseverebp_all_fe,sum_bp_ur_fe,ad_hbp_ur_fe,ad_lowbp_ur_fe,ad_elevatedbp_ur_fe,ad_highbp_ur_fe,adseverebp_ur_fe,sum_bp_ru_fe,ad_hbp_ru_fe,ad_lowbp_ru_fe,ad_elevatedbp_ru_fe,ad_highbp_ru_fe,adseverebp_ru_fe,h_glucose_all_ma,h_glucose_ur_ma,h_glucose_ru_ma,hh_glucose_all_ma,hh_glucose_ur_ma,hh_glucose_ru_ma,l_glucose_all_ma,l_glucose_ur_ma,l_glucose_ru_ma,h_bp_all_ma,h_bp_ur_ma,h_bp_ru_ma,l_bp_all_ma,l_bp_ur_ma,l_bp_ru_ma,hh_bp_all_ma,hh_bp_ur_ma,hh_bp_ru_ma,hhh_bp_all_ma,hhh_bp_ur_ma,hhh_bp_ru_ma,hhhh_bp_all_ma,hhhh_bp_ur_ma,hhhh_bp_ru_ma,hh_cbp_all_ma,hh_cbp_ur_ma,hh_cbp_ru_ma,h_cbp_all_ma,h_cbp_ur_ma,h_cbp_ru_ma,l_cbp_all_ma,l_cbp_ur_ma,l_cbp_ru_ma,sum_bp_all_ma,ad_hbp_all_ma,ad_lowbp_all_ma,ad_elevatedbp_all_ma,ad_highbp_all_ma,adseverebp_all_ma,sum_bp_ur_ma,ad_hbp_ur_ma,ad_lowbp_ur_ma,ad_elevatedbp_ur_ma,ad_highbp_ur_ma,adseverebp_ur_ma,sum_bp_ru_ma,ad_hbp_ru_ma,ad_lowbp_ru_ma,ad_elevatedbp_ru_ma,ad_highbp_ru_ma,adseverebp_ru_ma
Y.s.r.,Andhra Pradesh,28,551,0.167744145,0.109762594,0.204327077,0.497475535,0.414345682,0.549925506,0.18214491,0.246989489,0.141231835,0.15263541,0.228902221,0.104515582,0.381372988,0.390098065,0.376336098,0.618627012,0.609901965,0.623663902,0,0,0,0.199138522,0.066764019,0.271236748,0.800861478,0.933236003,0.728763282,0,0,0,0.388943613,0.40301919,0.380798429,0.611056387,0.59698081,0.619201541,0,0,0,0.606775939,0.64267385,0.586052537,0.272752047,0.234798953,0.294661939,0.120471977,0.122527227,0.119285509,0.557788253,0.540469289,0.567816138,0.087673701,0.100294575,0.080366075,0.040723629,0.026136914,0.049169507,0.256859809,0.288520038,0.238528177,0.076298796,0.07445161,0.077368341,0.012115571,0.008287532,0.01433205,0.235151216,0.176697284,0.268996716,0.752733231,0.815015197,0.716671228,1.019344211,0.547203064,0.086009905,0.039950814,0.251985341,0.074850865,1.029872417,0.524792492,0.097385436,0.025378788,0.280151248,0.072292075,1.013248205,0.560391963,0.07931529,0.048526615,0.235409424,0.076356754,0.29707858,0.310808629,0.286021143,0.541498005,0.528726876,0.551783204,0.1614234,0.160464495,0.162195638,0.308671832,0.301577687,0.314288914,0.055305917,0.073726989,0.040720347,0.093061201,0.097075485,0.089882739,0.397852898,0.396566689,0.398871303,0.242335498,0.298856974,0.197582528,0.040650204,0.032886393,0.046797488,0.455286235,0.360450149,0.530376256,0.504063547,0.606663465,0.42282626,1.097227335,0.281319857,0.050405156,0.084814876,0.362598419,0.220861703,1.167803764,0.258243471,0.063133031,0.083126538,0.339583337,0.255913705,1.041345835,0.301810324,0.039103579,0.086314015,0.383034438,0.189737663
Kurnool,Andhra Pradesh,28,552,0.203301564,0.158724681,0.223859921,0.531578839,0.482282668,0.55431366,0.162034452,0.20362547,0.142853156,0.103085138,0.155367196,0.078973256,0.428118467,0.398926318,0.441571891,0.571881533,0.601073682,0.558428109,0,0,0,0.190749854,0,0.239219874,0.809250116,1,0.760780156,0,0,0,0.4399544,0.411478251,0.453422666,0.5600456,0.588521779,0.546577334,0,0,0,0.656441629,0.681833386,0.644739628,0.245025933,0.235475004,0.249427557,0.098532431,0.08269158,0.105832823,0.582415104,0.549747765,0.59738332,0.040531188,0.032512508,0.04420536,0.011620243,0.009569158,0.012560053,0.290303856,0.323677868,0.275011837,0.106950395,0.104030639,0.108288236,0.007632085,0.010072431,0.006513915,0.157557875,0.166252956,0.153573766,0.834810019,0.823674619,0.839912295,1.031820774,0.564453721,0.03928123,0.011261881,0.28135106,0.103652105,1.019537926,0.539212644,0.031889454,0.00938578,0.317475051,0.10203705,1.037448764,0.575819612,0.04260968,0.012106673,0.265084743,0.104379356,0.451429635,0.411380023,0.469961047,0.352450699,0.312861353,0.370769143,0.196119651,0.275758624,0.15926981,0.320775956,0.270355791,0.344297826,0.032517169,0,0.047686979,0.075740971,0.104482107,0.062332742,0.433148772,0.489821017,0.406710207,0.201866344,0.214062378,0.196176693,0.031890593,0.023290489,0.035902686,0.423253447,0.437581301,0.416569263,0.544855952,0.539128184,0.547528028,1.064049244,0.30146721,0.030559834,0.071181826,0.407075882,0.189715222,1.078721285,0.250626177,0,0.096857369,0.454075605,0.198440865,1.057204485,0.325668156,0.045106675,0.058959968,0.384703457,0.185561731
Anantapur,Andhra Pradesh,28,553,0.188789576,0.107060872,0.231878936,0.498817027,0.433841556,0.533073664,0.185220778,0.246066913,0.153141215,0.127172619,0.213030666,0.08190617,0.434847265,0.400485992,0.452166736,0.565152764,0.599514008,0.547833264,0,0,0,0.053573392,0,0.064552486,0.94642663,1,0.935447514,0,0,0,0.444152892,0.405387789,0.464047492,0.555847108,0.594612241,0.535952508,0,0,0,0.645718694,0.67797327,0.62946105,0.253962606,0.259395003,0.251224428,0.100318708,0.062631734,0.119314484,0.553228736,0.548467815,0.555608988,0.044515122,0.046750858,0.043397337,0.020966185,0.029938366,0.016480442,0.299341351,0.267203957,0.315408796,0.134096637,0.153947204,0.124172136,0.014618999,0.016822211,0.013517479,0.206342369,0.202945307,0.208040759,0.779038608,0.780232489,0.778441787,1.052147985,0.525808871,0.042308804,0.01992703,0.28450498,0.127450362,1.04630816,0.524193406,0.044681728,0.028613335,0.255377889,0.147133708,1.055067658,0.526609838,0.041132279,0.015620271,0.2989465,0.117691159,0.53568995,0.591829896,0.503216982,0.329123646,0.312537849,0.338717341,0.135186419,0.09563227,0.158065662,0.300798416,0.282242626,0.311825693,0.015244168,0,0.024303444,0.080518909,0.092225052,0.073562205,0.43577373,0.357216597,0.482458532,0.25212121,0.294986218,0.226647496,0.031519122,0.021959666,0.037200097,0.496285051,0.277856261,0.626092494,0.472195834,0.700184107,0.336707413,1.084456444,0.277372509,0.014056967,0.074248172,0.401836097,0.232486248,1.026670456,0.274910629,0,0.089829266,0.347936958,0.287323177,1.118797421,0.278715074,0.021722827,0.065751135,0.431229562,0.202581361
Chittoor,Andhra Pradesh,28,554,0.20055607,0.136250585,0.227545753,0.479177713,0.385551989,0.518473446,0.183103293,0.250250936,0.154920727,0.137162924,0.227946505,0.099060103,0.485418439,0.477794766,0.488486201,0.513055325,0.522205234,0.509373367,0.001526256,0,0.002140428,0.310258031,0.111940734,0.392527372,0.689741969,0.888059258,0.607472599,0,0,0,0.49262774,0.493195355,0.492399603,0.5057832,0.506804645,0.505372703,0.001589074,0,0.002227719,0.58402431,0.556455076,0.595118225,0.322474718,0.319494158,0.323674083,0.093501009,0.124050744,0.081207663,0.607082248,0.549865365,0.630309999,0.066015124,0.056375757,0.069928318,0.028604114,0.032477766,0.027031569,0.236162797,0.285757244,0.21602945,0.079652518,0.112465888,0.06633161,0.01135915,0.011416424,0.011335898,0.196889713,0.217676863,0.188450962,0.791751146,0.770906687,0.800213158,1.017516851,0.596631169,0.064878657,0.028111687,0.232097179,0.078281276,1.036942005,0.530275881,0.054367319,0.031320717,0.27557689,0.10845919,1.009630919,0.62429744,0.069261268,0.026773714,0.213968739,0.06569887,0.383526772,0.480340689,0.339819252,0.505659163,0.484073848,0.515404046,0.110814072,0.035585463,0.144776702,0.326290935,0.102431901,0.426163137,0.018362023,0,0.026554037,0.094546229,0.110489555,0.087433286,0.420482963,0.642445028,0.321457058,0.199334875,0.228273019,0.186424434,0.02255179,0,0.03261302,0.52103591,0.666412115,0.45617792,0.456412315,0.333587915,0.511209071,1.059017062,0.308107346,0.017338742,0.089277342,0.397050232,0.188226312,1.083639503,0.094525807,0,0.101961546,0.592858613,0.21065402,1.048031926,0.406631827,0.02533705,0.08342617,0.306724489,0.177880496
Belgaum,Karnataka,29,555,0.201028273,0.205274969,0.199153066,0.593682885,0.54504323,0.615160584,0.162290066,0.194524631,0.148056343,0.042998768,0.055157136,0.037630033,0.552269757,0.571135759,0.543928087,0.446790814,0.425800174,0.456071913,0.000939427,0.003064083,0,0.306726366,0.343300939,0.298091173,0.693273604,0.656699061,0.701908827,0,0,0,0.562597215,0.57701242,0.556076705,0.436423838,0.419844478,0.443923295,0.000978939,0.003143117,0,0.672876954,0.636292636,0.68905288,0.286671311,0.345072329,0.260849059,0.040451705,0.018635014,0.050098054,0.491384119,0.489569485,0.492186457,0.023383472,0.014409887,0.027351186,0.093948752,0.054021526,0.111602753,0.32711041,0.386398226,0.300896049,0.097996384,0.095851868,0.098944582,0.024589429,0.028618017,0.022808172,0.4014723,0.330097824,0.433030844,0.573938251,0.641284168,0.544160962,1.033823133,0.475307733,0.022618445,0.090875074,0.316408485,0.09479028,1.040251017,0.470626295,0.013852317,0.05193124,0.371447116,0.092143022,1.030981064,0.47739622,0.02652928,0.108249083,0.291854084,0.095971286,0.334727913,0.251211375,0.359201074,0.633999944,0.715299249,0.610176504,0.031272158,0.033489358,0.030622441,0.231668636,0.284647852,0.216143936,0.020342572,0,0.026303634,0.156985536,0.119661935,0.167922616,0.512334228,0.483228892,0.520863116,0.123896085,0.145950675,0.117433347,0.007246076,0,0.009369421,0.659210026,0.696264029,0.648351908,0.333543926,0.303735971,0.342278659,1.045227051,0.221644312,0.019462347,0.150192767,0.490165502,0.118535094,1.033489347,0.275424093,0,0.115784392,0.467570275,0.14122127,1.048666596,0.206113115,0.025082933,0.160129651,0.496690869,0.111983493
Bagalkot,Karnataka,29,556,0.20335041,0.204182446,0.20288901,0.619176924,0.546604812,0.659422159,0.120670572,0.175373837,0.09033455,0.056802113,0.073838897,0.047354259,0.556994736,0.535654843,0.568547964,0.442358851,0.462504715,0.431452066,0.000646418,0.001840414,0,0.17866917,0.103001259,0.202251613,0.821330845,0.896998763,0.797748387,0,0,0,0.580005646,0.553113282,0.595011294,0.419308603,0.444972038,0.404988706,0.000685735,0.001914679,0,0.707234204,0.704593718,0.708661079,0.197946936,0.213940546,0.189304352,0.094818845,0.081465766,0.102034554,0.504053712,0.485366225,0.514291942,0.031420857,0.021368105,0.0369284,0.09946423,0.078454383,0.110974781,0.292548388,0.326532513,0.273929685,0.095059298,0.106384613,0.088854559,0.016831767,0.032178488,0.008423843,0.46555081,0.421208471,0.489844412,0.517617404,0.546613038,0.501731753,1.02254653,0.492939621,0.030728046,0.097271107,0.286097884,0.092963301,1.018105865,0.476734549,0.020988097,0.077059157,0.320725501,0.104492679,1.024979353,0.501758337,0.036028434,0.108270258,0.267253846,0.086689122,0.431759506,0.398139477,0.448138326,0.468759835,0.52055788,0.443525195,0.099480644,0.08130265,0.108336486,0.322693318,0.195563093,0.385261923,0.019091662,0,0.028487848,0.121323794,0.151475251,0.106484406,0.433828294,0.447720021,0.426991314,0.17782855,0.300110281,0.117646165,0.022123186,0.047779873,0.009495949,0.575961828,0.650677681,0.539189517,0.401914984,0.301542461,0.451314509,1.074765563,0.300245315,0.017763559,0.112883963,0.403649241,0.165457994,1.09486866,0.17861785,0,0.138350159,0.408925772,0.274106205,1.064871669,0.361791879,0.026752377,0.099997409,0.400979131,0.110479198
Bijapur,Karnataka,29,557,0.187085256,0.153360099,0.200124323,0.603202879,0.516910911,0.636565685,0.131730154,0.208129331,0.102192171,0.077981688,0.121599682,0.061117798,0.552886009,0.532842457,0.560446143,0.445994705,0.467157543,0.438012391,0.001119288,0,0.001541467,0.2777403,0.170729369,0.306815565,0.7222597,0.829270661,0.693184435,0,0,0,0.564564764,0.544721723,0.57214582,0.434268445,0.455278277,0.426241606,0.001166797,0,0.001612574,0.677292049,0.600019336,0.706438243,0.207292706,0.300893188,0.171987891,0.115415268,0.099087499,0.12157388,0.460079789,0.455178231,0.462037444,0.032636855,0.022815421,0.036559537,0.070785232,0.045697086,0.080805443,0.3580468,0.403315246,0.339966595,0.119253404,0.139116839,0.111319952,0.022352481,0.03482423,0.017371263,0.389214545,0.31989333,0.416901439,0.588432968,0.645282447,0.565727293,1.040802121,0.442043483,0.031357408,0.068010271,0.344010442,0.114578366,1.06612277,0.426947296,0.02140037,0.042862874,0.378300935,0.130488575,1.030689001,0.448280185,0.03547097,0.078399442,0.329843998,0.108005375,0.468755424,0.408363938,0.489066124,0.410658062,0.443435758,0.399634361,0.120586514,0.148200303,0.1112995,0.263911247,0.216128975,0.280135304,0.03175021,0.096428692,0.009789195,0.151821643,0.091632843,0.172258228,0.389753312,0.376663357,0.394197911,0.26978451,0.308302104,0.256706208,0.027832214,0.030544281,0.026911356,0.48593536,0.388406694,0.51905036,0.4862324,0.581049025,0.454038262,1.107020974,0.238397688,0.028680766,0.137144327,0.352073997,0.243703157,1.089155912,0.198437124,0.088535249,0.084131978,0.34583053,0.28306517,1.11308682,0.251674265,0.008794637,0.154757231,0.354148388,0.23062551
Bidar,Karnataka,29,558,0.252974749,0.177172244,0.286124438,0.579877317,0.579721272,0.579945564,0.124819055,0.169779077,0.105157293,0.042328876,0.0733274,0.02877271,0.523343027,0.549577832,0.511800945,0.475310802,0.446016163,0.488199055,0.001346176,0.004405998,0,0.330213845,0.313943058,0.335513324,0.669786155,0.686056972,0.664486647,0,0,0,0.531891763,0.557892919,0.52030915,0.466702461,0.437545627,0.47969085,0.001405763,0.004561476,0,0.717190385,0.690976918,0.728723109,0.178080752,0.24246487,0.149754822,0.104728833,0.066558205,0.121522084,0.522077024,0.446188688,0.557120979,0.021677235,0.017192397,0.023748256,0.071607269,0.081936076,0.066837609,0.292238176,0.348397136,0.26630494,0.122815505,0.158642143,0.106271364,0.020856153,0.024361029,0.01923766,0.370268941,0.43162626,0.341935158,0.608874917,0.544012725,0.638827205,1.030415177,0.50666666,0.021037379,0.069493607,0.283612072,0.119190313,1.052356482,0.423990071,0.016337046,0.077859618,0.331063807,0.15074943,1.020283103,0.546045482,0.023276145,0.065508887,0.261010826,0.1041587,0.412249774,0.385518491,0.424925089,0.491129458,0.521805704,0.476583511,0.096620768,0.092675775,0.098491386,0.292456985,0.255380929,0.311077118,0.012067909,0,0.018128589,0.079431847,0.11081215,0.0636722,0.447346658,0.383386582,0.479468375,0.257613391,0.316431999,0.22807385,0.038781442,0,0.058258045,0.451098859,0.527258635,0.41285032,0.510119677,0.472741365,0.528891623,1.088916779,0.268576056,0.01108249,0.072945744,0.41081804,0.23657766,1.066011667,0.239566728,0,0.103950225,0.359645754,0.29683727,1.100420117,0.282689422,0.016474243,0.057861719,0.435713917,0.207260713
Raichur,Karnataka,29,559,0.206353709,0.18536596,0.216701254,0.59477824,0.486949682,0.647940755,0.143275514,0.228831947,0.101093844,0.0555925,0.098852426,0.034264162,0.38646695,0.401955545,0.378825426,0.61353302,0.598044455,0.621174574,0,0,0,0.066926159,0.148862302,0.025921851,0.933073819,0.851137698,0.974078119,0,0,0,0.404663473,0.41651386,0.398821682,0.595336497,0.58348614,0.601178348,0,0,0,0.666480362,0.670243621,0.664623737,0.201261863,0.216977447,0.193508327,0.132257774,0.112778939,0.141867965,0.528983831,0.502276421,0.541311979,0.022917278,0.021268403,0.0236784,0.056701209,0.053644136,0.058112353,0.332582563,0.345100075,0.326804489,0.089101337,0.092677467,0.087450594,0.011747005,0.022579437,0.006746747,0.419699639,0.351008296,0.451407582,0.568553388,0.626412272,0.541845679,1.030286193,0.513433874,0.022243604,0.055034425,0.322806001,0.086482123,1.014966488,0.494869947,0.020954784,0.052853111,0.340011299,0.091310866,1.037357807,0.521817982,0.022825683,0.056019586,0.315035462,0.084301285,0.306153685,0.22816819,0.348946601,0.525923848,0.692965388,0.434263289,0.167922482,0.078866445,0.21679011,0.245371103,0.21933575,0.260629594,0.010657212,0,0.01690306,0.113000825,0.093082361,0.124674395,0.452064723,0.512965262,0.416372865,0.246815205,0.221360266,0.261733532,0.057825398,0.043029238,0.066496946,0.59633702,0.554374874,0.620929658,0.345837593,0.402595878,0.312573373,1.067909122,0.22976777,0.009979512,0.105815023,0.423317611,0.23112005,1.046743631,0.209541038,0,0.088925652,0.490058154,0.211475149,1.080313444,0.241253674,0.015646441,0.115405761,0.385418564,0.242275551
Koppal,Karnataka,29,560,0.25948146,0.264742196,0.258185983,0.610218942,0.56226176,0.622028589,0.087059617,0.09638162,0.084764026,0.04324,0.076614402,0.035021406,0.502735615,0.579807639,0.48365733,0.497264385,0.420192331,0.51634264,0,0,0,0.361362398,0,0.369082838,0.638637602,1,0.630917192,0,0,0,0.509952545,0.582791686,0.490883112,0.490047425,0.417208284,0.509116888,0,0,0,0.746890664,0.86914134,0.716628969,0.1825023,0.070978627,0.210108683,0.070607029,0.059880041,0.073262371,0.602560222,0.597542167,0.603521347,0.034839313,0.017564459,0.038147934,0.075732045,0.018428745,0.086707234,0.241454422,0.326608449,0.225145027,0.068134397,0.09249498,0.063468665,0.011590226,0.006850746,0.01249797,0.451102376,0.485819012,0.44445315,0.537307382,0.507330239,0.543048859,1.022720456,0.589173913,0.034065332,0.074049607,0.236090347,0.066620745,1.052638769,0.567661166,0.016686121,0.017507188,0.310275912,0.087869629,1.016990185,0.593438685,0.037510622,0.08525867,0.221383676,0.062408336,0.437087953,0.430685133,0.438697219,0.498837084,0.440782458,0.513428271,0.064074948,0.128532395,0.047874521,0.3399508,0.473197877,0.316090405,0.025990678,0,0.030644795,0.16975607,0.196906269,0.164894313,0.363652498,0.196906269,0.393511534,0.161688015,0.132989585,0.166827008,0.020058205,0,0.023650002,0.649208546,0.590718806,0.659682214,0.330733269,0.409281224,0.316667795,1.061038017,0.320394546,0.02449552,0.159990564,0.342732757,0.152386636,1,0.473197877,0,0.196906269,0.196906269,0.132989585,1.071968079,0.294869244,0.028587414,0.153823897,0.36709258,0.155626848
Gadag,Karnataka,29,561,0.207094356,0.18817845,0.221277133,0.654936254,0.634847403,0.669998467,0.088788189,0.107517704,0.074745178,0.049181193,0.069456458,0.033979207,0.557911634,0.532969773,0.576614738,0.438686877,0.464642704,0.419223458,0.003401482,0.002387507,0.00416183,0.598472059,0.53250128,0.656898022,0.401527941,0.46749872,0.343101978,0,0,0,0.55644691,0.532988429,0.573931277,0.440028787,0.464529246,0.421767801,0.003524316,0.002482332,0.004300939,0.671533048,0.648529947,0.688782394,0.23437053,0.28601715,0.195642352,0.094096392,0.065452904,0.115575254,0.554442227,0.590836585,0.525966525,0.039800406,0.035749126,0.042970218,0.10391815,0.125144646,0.087310068,0.264789283,0.221505359,0.298655599,0.071255013,0.046753239,0.090425745,0.014536663,0.013980656,0.014971695,0.447716296,0.425770313,0.464887291,0.537747025,0.560249031,0.520141006,1.034205079,0.536104739,0.038484056,0.100481182,0.256031692,0.068898343,1.019989014,0.579257786,0.035048541,0.122692153,0.217164457,0.045837004,1.04532814,0.503159225,0.041106917,0.083524078,0.285705119,0.086504653,0.289184391,0.278824121,0.296931863,0.589077771,0.606143892,0.576315641,0.121737815,0.115031995,0.126752481,0.241585046,0.287159473,0.209454268,0.007536895,0,0.012850539,0.100107685,0.056111928,0.13112548,0.53997612,0.464810878,0.592968881,0.234701961,0.270534188,0.209439605,0.035635065,0.035599105,0.03566042,0.520891368,0.485434353,0.545889199,0.443473548,0.478966534,0.418450385,1.123907685,0.214950964,0.006705973,0.089071095,0.480445266,0.208826721,1.0786165,0.266229451,0,0.052022129,0.430932462,0.250815928,1.155838728,0.181214094,0.011117934,0.113446176,0.513020456,0.181201413
Dharwad,Karnataka,29,562,0.156137601,0.15088895,0.163513064,0.543353796,0.476650357,0.637086391,0.220771998,0.264486015,0.159344509,0.079736598,0.107974701,0.040056046,0.505079687,0.54473877,0.448645949,0.490392387,0.45302707,0.543562233,0.004527911,0.002234189,0.007791815,0.161261484,0.111478023,0.232737854,0.838738501,0.888521969,0.767262161,0,0,0,0.519188881,0.562586606,0.457457781,0.476097375,0.435087174,0.534432411,0.004713722,0.002326225,0.008109821,0.664379895,0.660780489,0.669501781,0.237841398,0.243740603,0.229446992,0.097778678,0.095478892,0.101051219,0.502052486,0.500118673,0.504967988,0.025096802,0.030644994,0.016731929,0.05405131,0.044817537,0.067972839,0.346587896,0.350989878,0.339951098,0.117231302,0.114613481,0.12117812,0.02047194,0.013220756,0.031404372,0.322996795,0.312665343,0.338573277,0.656531274,0.674113929,0.630022347,1.045019746,0.480423927,0.024015624,0.051722765,0.331656784,0.112180941,1.041184545,0.480336249,0.029432816,0.043044757,0.337106317,0.110079892,1.050801992,0.480554849,0.015923008,0.064686626,0.323515862,0.115319654,0.444297731,0.488173097,0.387227416,0.429182976,0.369506449,0.506806433,0.126519293,0.142320454,0.105966136,0.243065938,0.263774812,0.216838539,0.027144769,0.034436785,0.017909568,0.083190061,0.047574479,0.128296524,0.507856488,0.466478169,0.560261369,0.232007727,0.273382425,0.179607451,0.03507752,0.062774353,0,0.598290145,0.605190217,0.58955133,0.366632313,0.332035393,0.410448641,1.093264937,0.222330317,0.024829086,0.076093234,0.464531958,0.212215468,1.085646629,0.242965624,0.031720068,0.043821331,0.429677725,0.251815289,1.102913499,0.196605206,0.016238416,0.116325103,0.507983029,0.162848175
Uttara Kannada,Karnataka,29,563,0.299124807,0.212913409,0.338978499,0.466414541,0.461757809,0.468567222,0.140982643,0.207415029,0.110272363,0.093478024,0.117913768,0.082181901,0.540015936,0.550676823,0.535178542,0.454844803,0.44082582,0.4612059,0.005139294,0.008497341,0.00361558,0.225883737,0.199351817,0.26656729,0.774116278,0.800648153,0.73343271,0,0,0,0.551652074,0.576822996,0.540799439,0.443018258,0.414047271,0.455509305,0.005329665,0.009129726,0.003691239,0.744395852,0.718969822,0.755911112,0.191992775,0.169013917,0.20239976,0.063611373,0.11201629,0.041689109,0.532265782,0.537447751,0.529565334,0.02081294,0.024091259,0.019104546,0.059275493,0.030435951,0.074304327,0.299737871,0.311919272,0.293389946,0.136477113,0.158500209,0.125000447,0.038381804,0.045659382,0.03458932,0.364154518,0.318450063,0.387971967,0.597463667,0.635890543,0.577438712,1.048569202,0.507611513,0.019848894,0.056529883,0.285854161,0.130155563,1.0623945,0.505883396,0.022676377,0.028648445,0.293600231,0.149191484,1.041364551,0.5085302,0.018345686,0.071352847,0.281736046,0.120035246,0.434394807,0.420589209,0.440265,0.545461178,0.579410791,0.531025708,0.020144016,0,0.028709326,0.275797516,0.183890283,0.330855608,0.037489563,0.036035161,0.038360842,0.141654655,0.253379405,0.074724674,0.377005458,0.309019923,0.417732984,0.234748304,0.253227741,0.223677963,0.071190901,0.067721546,0.073269255,0.623610258,0.719602644,0.566104889,0.305198848,0.21267581,0.360625833,1.066695452,0.258553207,0.035145517,0.132797658,0.353433073,0.220070601,1.035552502,0.177576974,0.034798004,0.244680405,0.298410684,0.244533941,1.085352063,0.304837137,0.035344146,0.068848327,0.38488248,0.206087932
Haveri,Karnataka,29,564,0.207741261,0.190938845,0.212628141,0.581779301,0.485078722,0.60990417,0.157027498,0.19983238,0.144577935,0.053451922,0.124150068,0.032889761,0.436380059,0.447446704,0.433288962,0.562543333,0.547622204,0.566711068,0.001076617,0.004931088,0,0.214350432,0.284893066,0.20167917,0.785649538,0.715106905,0.79832083,0,0,0,0.443583041,0.451088876,0.441460133,0.555305421,0.543869555,0.558539867,0.001111545,0.005041574,0,0.715637743,0.670045137,0.728372514,0.207950905,0.244987547,0.197605953,0.076411374,0.084967338,0.074021555,0.539911628,0.538743258,0.540228367,0.034631491,0.024295844,0.037433606,0.066259027,0.055089001,0.069287352,0.287834674,0.316862434,0.279964894,0.112949833,0.131217986,0.107997127,0.026856249,0.030514963,0.025864331,0.377962083,0.409294605,0.369467467,0.595181644,0.560190439,0.6046682,1.041586637,0.518355012,0.033248786,0.063613556,0.276342511,0.108440168,1.066208482,0.505288839,0.022787143,0.051668134,0.297186196,0.123069726,1.034911394,0.522004485,0.036170833,0.066950031,0.270520627,0.104353987,0.505747736,0.400879502,0.535235167,0.405532271,0.500949502,0.378702402,0.088719957,0.098170996,0.086062469,0.407491088,0.333110332,0.431002051,0.022425372,0.062082499,0.009890168,0.114755534,0.064591333,0.130611911,0.407754511,0.511713028,0.374894321,0.102321498,0.214691177,0.066802621,0.025237057,0.028502835,0.024204779,0.558629572,0.664380848,0.525202692,0.416133374,0.30711633,0.450592488,1.054748058,0.386339724,0.021261355,0.108799003,0.386589497,0.097010367,1.18618834,0.280824155,0.05233781,0.054452848,0.431392729,0.180992484,1.013201118,0.425386488,0.009761307,0.128910154,0.37000978,0.065932244
