DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,district,h_glucose_all_ma,h_glucose_ur_ma,h_glucose_ru_ma,hh_glucose_all_ma,hh_glucose_ur_ma,hh_glucose_ru_ma,l_glucose_all_ma,l_glucose_ur_ma,l_glucose_ru_ma,h_bp_all_ma,h_bp_ur_ma,h_bp_ru_ma,l_bp_all_ma,l_bp_ur_ma,l_bp_ru_ma,hh_bp_all_ma,hh_bp_ur_ma,hh_bp_ru_ma,hhh_bp_all_ma,hhh_bp_ur_ma,hhh_bp_ru_ma,hhhh_bp_all_ma,hhhh_bp_ur_ma,hhhh_bp_ru_ma,hh_cbp_all_ma,hh_cbp_ur_ma,hh_cbp_ru_ma,h_cbp_all_ma,h_cbp_ur_ma,h_cbp_ru_ma,l_cbp_all_ma,l_cbp_ur_ma,l_cbp_ru_ma
Sri Potti Sriramulu Nellore,Andhra Pradesh,28,550,550,0.41680494,0,0.29379046,0.450514376,1,0.499043912,0.132680669,0,0.207165644,0.419115633,0,0.152040824,0,0,0,0,0,0.194710031,0.490298539,1,0.549969018,0.235953748,0.464913875,0.202181369,0.059137892,0,0,0.313509226,0.464913875,0.492772162,0.627352893,0.535086095,0.507227838
Y.s.r.,Andhra Pradesh,28,551,551,0.19505696,0.319321275,0.223041773,0.76714921,0.582729757,0.776958227,0.037793837,0.097948954,0,0.266769886,0.198299304,0.184075251,0,0.129900947,0,0.203288019,0.097948954,0.186552614,0.418932825,0.475901842,0.355558693,0.234507918,0.419355541,0.363794953,0,0.064950474,0.096571118,0.646313131,0.219368473,0.719353616,0.353686869,0.715681076,0.184075251
Kurnool,Andhra Pradesh,28,552,552,0.433330804,0.334393114,0.554303527,0.387873113,0.498410314,0.322825074,0.178796098,0.167196557,0.122871369,0.30864051,0.334393114,0.286818236,0.022046164,0,0.083648115,0.086214021,0.08129961,0,0.409879237,0.584307253,0.346020818,0.231544435,0,0.324036479,0.082943216,0,0,0.41150254,0.331213742,0.522911966,0.505554259,0.668786228,0.477088064
Anantapur,Andhra Pradesh,28,553,553,0.635532916,0.167220488,0.587723434,0.126245171,0.832779527,0.330478132,0.238221928,0,0.081798412,0.354757398,0.356736153,0.325335234,0,0,0,0.081322514,0,0,0.195869207,0.643263817,0.344572872,0.464420915,0,0.500938594,0,0,0.081798412,0.446880192,0,0.496568173,0.553119779,1,0.421633422
Chittoor,Andhra Pradesh,28,554,554,0.264348775,1,0.183848679,0.659868479,0,0.754139125,0.075782716,0,0.062012192,0.234608144,0,0.42616123,0,0,0.124024384,0.090155952,0,0,0.553627908,0.736709476,0.373652518,0.211763963,0.540270448,0.131202534,0,0,0.076161861,0.522036016,0.770135224,0.424938232,0.477963984,0.229864776,0.498899907
Belgaum,Karnataka,29,555,555,0.343197018,0.378625035,0.405251294,0.656802952,0.621374965,0.508154094,0,0,0.086594597,0.278387368,0.349624753,0.103475876,0,0,0,0.2213943,0.135875106,0.201457143,0.444428891,0.378625035,0.641337216,0.122912869,0.135875106,0.10696619,0,0,0,0.601809442,0.650375247,0.777064681,0.398190558,0.349624753,0.222935319
Bagalkot,Karnataka,29,556,556,0.313569456,0.65883708,0.44096911,0.490501046,0.34116289,0.523174286,0.195929497,0,0.035856586,0.313569456,0,0.417052925,0,0,0,0,0,0.087469146,0.544258475,1,0.448601842,0.391126633,0.18011868,0.129984766,0.115319088,0,0,0.345905811,0.68232578,0.516515255,0.538775086,0.31767419,0.483484715
Bijapur,Karnataka,29,557,557,0.665687621,0.25,0.365421176,0.33431235,0.5,0.548540235,0,0.25,0.086038589,0.254001468,0,0.323753834,0,0,0,0.171673983,0,0.141006872,0.242313534,0.333333343,0.373734474,0.411900759,0.666666687,0.16150482,0,0,0,0.665122032,1,0.537870467,0.334877938,0,0.462129533
Bidar,Karnataka,29,558,558,0.385964155,0.265908808,0.345785588,0.614035845,0.639449954,0.50630641,0,0.094641231,0.147907972,0.23690924,0.202273622,0.382231802,0,0,0.050933212,0.090502337,0.171267569,0.059825007,0.31264618,0.531817615,0.557943165,0.465837479,0.265908808,0.190800518,0,0,0.130975515,0.497787207,0.455191255,0.435859472,0.502212763,0.544808745,0.433165014
Raichur,Karnataka,29,559,559,0.136282355,0.276304573,0.418310106,0.732019544,0.596521199,0.271796435,0.131698117,0.127174273,0.309893459,0.233005464,0.298260599,0.418310106,0,0,0,0.124084152,0,0.309893459,0.389357537,0.70173943,0.271796435,0.368431449,0,0,0.05000535,0,0,0.550041735,0.447390884,0.836620212,0.399952918,0.552609146,0.163379818
Koppal,Karnataka,29,560,560,0.503904939,0.5,0.509826958,0.376958549,0.329080343,0.441279799,0.119136497,0.170919672,0.048893243,0.49796322,0.51275897,0.18879512,0,0,0,0.160003945,0.329080343,0.190956861,0.283037424,0,0.442095876,0.117990851,0.158160672,0.221793577,0,0,0,0.676384151,0.658160686,0.715470493,0.323615819,0.341839343,0.284529507
Gadag,Karnataka,29,561,561,0.162224144,0.266153485,0.387128532,0.658357203,0.533170104,0.468445092,0.179418668,0.200676441,0.144426376,0.228644997,0.089365438,0.333375573,0,0,0,0.099546626,0.266153485,0.135196254,0.2913225,0.467693031,0.531428158,0.443163395,0.406893045,0.116609275,0.066891082,0.118794009,0.072213188,0.491919488,0.762411952,0.405588776,0.441189438,0.118794009,0.522198021
Dharwad,Karnataka,29,562,562,0.435502589,0.461800635,0.340270609,0.42564103,0.383710951,0.589223385,0.138856381,0.154488385,0.070505992,0.216121882,0.250132561,0.037005886,0.037412327,0,0,0.064890243,0.080052443,0.214385778,0.468067408,0.583289146,0.673397481,0.26781261,0.173051685,0.24461937,0.030276904,0,0,0.701404452,0.326683164,0.614129364,0.268318623,0.673316836,0.385870636
Uttara Kannada,Karnataka,29,563,563,0.36726734,0.583600163,0.648115098,0.632732689,0.416399807,0.351884902,0,0,0,0.18578507,0.215493053,0.583318055,0.046727546,0,0.163125724,0.186910182,0.200906768,0.08617609,0.344914675,0.38269341,0.083138645,0.281764239,0.200906768,0.084241465,0,0,0,0.728831291,0.60272032,0.667559564,0.271168739,0.39727971,0.332440466
Haveri,Karnataka,29,564,564,0.461913705,,0.536448181,0.490564555,,0.382628679,0.047521751,,0.080923125,0.45757091,,0.317983359,0,,0.029398728,0.095043503,,0.056728676,0.447385609,,0.53916055,0.051219817,,0.081562422,0,,0.029398728,0.494539261,,0.45327273,0.505460739,,0.51732856
Bellary,Karnataka,29,565,565,0.453705817,0.46912697,0.423551619,0.494384438,0.456951112,0.392149776,0.051909748,0.073921919,0.18429862,0.3371858,0.320906252,0.525371015,0,0,0.038726058,0,0.044853803,0.082479246,0.451018661,0.31444028,0.314697653,0.211795554,0.381545752,0.082479246,0,0.044853803,0.043753188,0.521344185,0.719344258,0.35845083,0.478655815,0.235801905,0.597795963
Chitradurga,Karnataka,29,566,566,0.498119533,0.466846645,0.299911678,0.43332994,0.466846645,0.597719252,0.068550535,0.066306688,0.102369033,0.410036594,0.423356175,0.117136128,0,0.246980339,0.219556466,0.037672687,0.246980339,0,0.552290738,0,0.443750948,0.105506673,0.082683139,0.219556466,0,0.246980339,0,0.587910831,0.335168272,0.681382477,0.412089139,0.417851388,0.318617553
Davanagere,Karnataka,29,567,567,0.353367537,0.198047295,0.275448173,0.557368934,0.685057878,0.548589289,0.089263543,0.116894856,0.175962523,0.457949758,0.257815421,0.530186355,0,0,0.114712641,0.129462495,0,0.061249878,0.266254932,0.514021218,0.179138511,0.199062735,0.340366811,0.114712641,0,0.056475677,0.053462759,0.661578238,0.744729161,0.382240027,0.338421732,0.198795184,0.564297199
Shimoga,Karnataka,29,568,568,0.465237498,0.433276236,0.339273036,0.50613004,0.566723764,0.604283512,0.028632449,0,0.056443442,0.276567578,0.52378267,0.339273036,0.035801843,0,0,0.206835747,0,0.162270352,0.480794847,0.306488693,0.436633587,0.17978318,0.260235071,0.167649925,0.073253028,0,0,0.569849908,0.441248,0.55490005,0.356897056,0.558752,0.44509995
Udupi,Karnataka,29,569,569,0.405492604,0,0.514086366,0.19012107,0.784256518,0.3857674,0.404386312,0.215743467,0.100146219,0.244992539,0.549682856,0.169416234,0.05800176,0,0.044184197,0.05800176,0,0,0.374358952,0.15644823,0.742190242,0.455700368,0.137420714,0.167369083,0.05800176,0.137420714,0,0.617080688,0.274841428,0.559811473,0.324917555,0.587737858,0.440188527
Chikmagalur,Karnataka,29,570,570,0.472766429,0.332866699,0.306953609,0.304887325,0.667133331,0.553529918,0.222346246,0,0.139516458,0.395467788,0.332866699,0.394680351,0.060385447,0,0,0.062864445,0,0.163479567,0.481282324,0.334266633,0.326557457,0.126419932,0.667133331,0.145781845,0,0,0,0.461949438,0.665733397,0.628944993,0.538050532,0.334266633,0.371055007
Tumkur,Karnataka,29,571,571,0.278910011,0.224326745,0.528008938,0.402995378,0.55134654,0.3127774,0.318094641,0.224326745,0.159213677,0.191546634,0.224326745,0.514202356,0,0,0,0.234754026,0,0.067026176,0.441345185,0.224326745,0.242306218,0.300986379,0.55134654,0.176465243,0,0,0,0.662806213,0.77567327,0.721345544,0.337193757,0.224326745,0.278654426
Bangalore,Karnataka,29,572,572,0.204572156,0,,0.468657941,0.605441511,,0.326769888,0.394558489,,0.294331908,0.348975062,,0,0,,0.090270296,0.305121541,,0.294764102,0.302049845,,0.344873041,0.043853544,,0,0,,0.382463515,0.587073565,,0.617536485,0.412926406,
Mandya,Karnataka,29,573,573,0.545549154,0.360078484,0.292921126,0.371496171,0.409980386,0.514478028,0.082954668,0.229941145,0.192600876,0.198028475,0.114970572,0.268177062,0.057658095,0,0.084931098,0.279229671,0.344911724,0.067015454,0.422994822,0.245107904,0.579876423,0.190145373,0.295009822,0.169414505,0,0,0,0.957911074,0.819960773,0.749738574,0.042088956,0.180039242,0.250261396
Hassan,Karnataka,29,574,574,0.546008646,0.582734287,0.30329439,0.402209342,0.417265713,0.633157015,0.051781982,0,0.06354858,0.209360197,0.47726348,0.33910042,0,0,0,0.177478194,0,0.04558605,0.298596889,0.52273649,0.569844544,0.314564735,0.11931587,0.177006423,0.056324162,0,0,0.62019223,0.350685239,0.539448261,0.323483586,0.649314761,0.460551739
Dakshina Kannada,Karnataka,29,575,575,0.453889042,0.200621814,0.53295207,0.482238948,0.69471854,0.423608869,0.063871987,0.104659647,0.043439072,0.238019422,0.506315649,0.385640502,0.146899521,0.098344028,0,0.109061874,0.102277786,0.138110146,0.506019175,0.098344028,0.420373529,0.159378007,0.19471854,0.167627484,0,0,0,0.617570341,0.598344028,0.762008727,0.38242963,0.401655972,0.237991244
Kodagu,Karnataka,29,576,576,0.49886921,0.25,0.364150256,0.439868093,0.75,0.543235719,0.061262682,0,0.092614032,0.277503103,0.25,0.497661263,0.055711798,0,0,0.103064902,0.25,0.226192743,0.402721852,0.5,0.181595534,0.222742885,0,0.139951989,0.084305875,0,0,0.476864815,0.5,0.633244097,0.438829303,0.5,0.366755903
Mysore,Karnataka,29,577,577,0.403223455,0.426657051,0.343607843,0.489062667,0.439291805,0.460858375,0.107713863,0.134051114,0.195533797,0.173476994,0.287349224,0.312182963,0.030443342,0,0,0.206652537,0,0.240212247,0.459701657,0.573592424,0.447604805,0.232177526,0.139058352,0,0.110342063,0.139058352,0,0.534677207,0.398452431,0.480424494,0.354980707,0.462489218,0.519575536
Chamrajnagar,Karnataka,29,578,578,0.473105788,0.333333343,0.70302254,0.190351516,0.666666687,0.29697746,0.336542696,0,0,0.36694622,0.666666687,0.275888562,0,0,0,0.090340681,0,0,0.441462278,0.333333343,0.311087489,0.191591501,0,0.351151019,0,0,0.085310377,0.641793191,0.666666687,0.571438968,0.358206809,0.333333343,0.343250632
Gulbarga,Karnataka,29,579,579,0.444388777,0.20308961,0.474693596,0.524110258,0.796910405,0.427442789,0.031500991,0,0.0978636,0.209740534,0.20730558,0.380529821,0.088995129,0.124777272,0,0.148762241,0.132976949,0,0.38257432,0.476291865,0.144776598,0.2904239,0.117296644,0.474693596,0.120496117,0,0,0.368628949,0.534940183,0.246340021,0.510874927,0.465059787,0.753659964
Yadgir,Karnataka,29,580,580,0.372040331,0.620374739,0.37565127,0.627959669,0.379625231,0.422975928,0,0,0.201372787,0.416227847,0.428571433,0.581604421,0,0,0,0.187829122,0.142857149,0.221603155,0.208113924,0.285714298,0.196792409,0.187829122,0.142857149,0,0,0,0,0.395943046,0.142857149,0.803207576,0.604056954,0.857142866,0.196792409
Kolar,Karnataka,29,581,581,0.293353319,0.378959239,0,0.546392381,0.621040761,0.694380581,0.160254315,0,0.305619448,0.704683065,0,0.081957333,0,0,0,0.074697793,0.174642116,0.152035311,0.133420005,0.650715768,0.766007364,0.087199174,0.353422374,0.168664634,0,0.106860101,0.123017132,0.379003257,0.651135683,0.443717062,0.620996773,0.242004216,0.433265805
Chikkaballapura,Karnataka,29,582,582,0.291607857,0.11044243,0.304412663,0.549169958,0.659819365,0.462702394,0.159222186,0.229738191,0.232884943,0.229658797,0.238591537,0.199927762,0,0,0,0.153234959,0,0,0.47748059,0.761408448,0.326558113,0.329259127,0,0.600144506,0,0,0,0.673431695,0.650966048,0.543755114,0.326568276,0.349033952,0.456244916
Bangalore Rural,Karnataka,29,583,583,0.303808153,0.443315804,0.398365587,0.460558265,0.484021991,0.407670885,0.235633582,0.07266219,0.193963513,0.256693542,0.089486443,0.467945039,0.126653612,0,0.054845799,0.093715802,0.185579211,0,0.3051081,0.635447919,0.422363371,0.291760057,0.089486443,0.235659435,0,0,0,0.640315115,0.6420542,0.431058317,0.359684855,0.35794577,0.568941712
Ramanagara,Karnataka,29,584,584,0.594316602,0.219575539,0.549748182,0.342977762,0.780424476,0.42586273,0.062705629,0,0.024389068,0.29762277,0.333333343,0.479690164,0.051599253,0,0,0,0,0.061669193,0.553809524,0.504116654,0.269817948,0.197212785,0.666666687,0.188822687,0,0.162550002,0.044632524,0.563497245,0.674899995,0.59090513,0.436502755,0.162550002,0.364462316
North Goa,Goa,30,585,585,0.363580734,0.363382459,0.323035121,0.564673603,0.592890799,0.565671444,0.071745679,0.043726735,0.11129345,0.303997457,0.358700365,0.104896769,0,0,0,0.159716874,0.202202812,0.080558546,0.509111524,0.409671366,0.727865815,0.10149917,0.071729638,0.224269569,0.026005963,0.018414095,0,0.522270024,0.522996902,0.529645562,0.451723993,0.458589017,0.470354438
South Goa,Goa,30,586,586,0.254150003,0.164248824,0.391350895,0.674509764,0.754475892,0.608649135,0.071340248,0.081275307,0,0.310929954,0.249158308,0.241048127,0.038232718,0.044771872,0.07856106,0.089033179,0.083350383,0.079295613,0.493784666,0.513557613,0.563508451,0.130945474,0.119069152,0.197096437,0.029367108,0.028046735,0.042363305,0.546927691,0.572524011,0.582669258,0.42370519,0.399429232,0.374967456
Lakshadweep,Lakshadweep,31,587,587,0.36895752,0.446947157,0.128654972,0.60270673,0.518792987,0.514619887,0.028335728,0.034259852,0.356725186,0.326393127,0.249194026,0.257309943,0.035288278,0.041300222,0,0.249694869,0.29223454,0.3859649,0.349490404,0.37503919,0.356725186,0.140821964,0.126225159,0.128654972,0,0.042232022,0.128654972,0.887531757,0.829707205,0.742690086,0.112468243,0.128060758,0.128654972
Kasaragod,Kerala,32,588,588,0.204005793,0.249127612,0.044086482,0.795994222,0.750872374,0.955913544,0,0,0,0.676245034,0.602873743,0.509213626,0.056771688,0,0.099241443,0,0,0,0.2669833,0.397126257,0.256065786,0,0,0.135479137,0,0,0.135479137,0.528213084,0.470193148,0.487868458,0.471786916,0.529806852,0.37665242
Kannur,Kerala,32,589,589,0.31216377,0.295567214,0.214679614,0.581942499,0.530426085,0.710513949,0.105893739,0.174006686,0.074806437,0.466203064,0.589716613,0.327415764,0,0,0,0.08180128,0.10231699,0.102144592,0.303125888,0.155427411,0.416754484,0.182940111,0.152538955,0.258410037,0.085814558,0,0.114245787,0.560137093,0.471046418,0.736691236,0.354048342,0.528953612,0.149062976
Wayanad,Kerala,32,590,590,0.050804585,0,0.079716153,0.949195445,1,0.815722346,0,0,0.104561523,0.186774343,1,0.27157414,0,0,0,0.29553622,0,0.497742116,0.517689466,0,0.230683744,0,0,0,0,0,0.123942904,1,1,0.876057088,0,0,0
Kozhikode,Kerala,32,591,591,0.052920293,0,0.287991077,0.846762359,0.919839382,0.712008953,0.100317329,0.08016064,0,0.372158498,0.167057455,0.680844784,0.053680051,0,0,0.231384575,0.371040702,0,0.342776865,0.381741196,0.319155216,0.100265466,0.240481913,0.163819849,0.103812784,0.08016064,0,0.743864417,0.679357469,0.515004098,0.152322784,0.240481913,0.484995931
Malappuram,Kerala,32,592,592,0.292918503,0.348646075,0.193961039,0.683112085,0.651353955,0.75609237,0.023969373,0,0.049946599,0.476357907,0.392198533,0.430666536,0.032355826,0.078459799,0,0.167179793,0.200376272,0.141838655,0.271227777,0.250505596,0.427494824,0.099094041,0.133047804,0.096302077,0,0,0.049565718,0.796744049,0.823399723,0.761678815,0.203255937,0.176600277,0.188755497
Palakkad,Kerala,32,593,593,0.41624698,0.286280841,0.577386081,0.524228334,0.71371913,0.345962346,0.0595247,0,0.076651596,0.380720496,0.447925091,0.22117801,0.023334047,0,0.059604406,0.142084569,0.164588392,0,0.370479017,0.280115694,0.580453217,0.10600704,0.153208017,0.19622007,0.030383749,0,0.138764396,0.685919166,0.698740363,0.638231039,0.283697069,0.301259637,0.22300455
Thrissur,Kerala,32,594,594,0.139834851,0.172888622,0.480224252,0.806972682,0.827111363,0.519775748,0.053192452,0,0,0.418455124,0.27569139,0.210304543,0,0.140229046,0,0.084566921,0.173241273,0.157689109,0.393275172,0.361643672,0.632006347,0.103702769,0.104502596,0.061068378,0,0.055307988,0.141875952,0.683614492,0.552756488,0.279825866,0.316385537,0.391935498,0.578298211
Ernakulam,Kerala,32,595,595,0.241715968,0.250350863,0.414162695,0.758284032,0.749649107,0.585837305,0,0,0,0.258686155,0.446923375,0.119874731,0.024579901,0,0.059937365,0.048215885,0,0.234002188,0.550320208,0.458311945,0.529693902,0.141976669,0.094764695,0.231823638,0.113395661,0.065937862,0.057984039,0.620016038,0.509184241,0.764730811,0.2665883,0.424877882,0.17728515
Idukki,Kerala,32,596,596,0.344292969,0.254325271,0.269637972,0.557222605,0.5,0.692329288,0.098484389,0.245674714,0.038032759,0.597869754,0.754325271,0.454371095,0,0,0,0.243269041,0,0.27587527,0.15886122,0.245674714,0.213963479,0,0,0.055790152,0.03737554,0.127162635,0.055790152,0.705084443,0.364186794,0.806885839,0.257540017,0.508650541,0.13732402
Kottayam,Kerala,32,597,597,0.234794065,0.20473507,0.307294697,0.735377908,0.689883828,0.692705333,0.029828049,0.105381086,0,0.359140158,0.20473507,0.296654046,0,0,0,0.367992222,0.535566688,0.146397546,0.16188179,0.114042349,0.444752187,0.110985838,0.1456559,0.112196229,0.065033086,0,0.107322656,0.601095796,0.649609029,0.502081335,0.333871126,0.350390971,0.390596002
Alappuzha,Kerala,32,598,598,0.256754637,0.313135505,0.133878261,0.743245363,0.686864495,0.866121769,0,0,0,0.455426574,0.26430884,0.849828899,0.028246766,0.038217127,0,0.156192288,0.185434088,0.040654626,0.360134363,0.512039959,0.109516472,0.133121982,0.135391831,0.054444592,0.070463821,0.133552819,0,0.629367113,0.63847965,0.794757009,0.30016908,0.22796753,0.205242977
Pathanamthitta,Kerala,32,599,599,0.323622286,1,0.42048502,0.676377714,0,0.57951498,0,0,0,0.209630311,0,0.34289813,0.0521692,0,0.048490297,0.16592744,0,0.105010308,0.572273016,1,0.503601253,0.071147338,1,0,0,0,0,0.86951232,0,0.7964347,0.130487695,1,0.203565329
Kollam,Kerala,32,600,600,0.339217037,0.310426176,0.177306339,0.531251967,0.586389601,0.724399149,0.129530996,0.103184223,0.098294534,0.460258365,0.662618756,0.179375172,0,0,0,0.064174049,0.057144161,0.099007115,0.428021967,0.236841336,0.721617699,0.165902793,0.139915675,0.100643307,0,0,0,0.534863174,0.517878056,0.454451859,0.465136826,0.482121915,0.545548141
Thiruvananthapuram,Kerala,32,601,601,0.304530472,0.201134011,0.369799644,0.695469558,0.798865974,0.444296926,0,0,0.18590343,0.372515708,0.453505725,0.613435388,0.026098341,0.033579547,0,0.159524068,0.123747885,0.138423964,0.396044731,0.330215991,0.095726758,0.045817155,0.058950845,0.152413905,0.095748857,0.123195693,0,0.649401844,0.583636642,0.581675768,0.254849285,0.293167681,0.418324262
Thiruvallur,Tamil Nadu,33,602,602,0.356391132,0.450733572,0.42305702,0.510018587,0.549266458,0.352463782,0.133590281,0,0.224479184,0.304336458,0.225629717,0.533421636,0.030801326,0,0,0.101364538,0.101587377,0.038525868,0.499409854,0.622282445,0.379153997,0.112138964,0.325887918,0.097796969,0.05106825,0,0,0.626812339,0.669499993,0.435001254,0.322119415,0.330500036,0.564998746
Chennai,Tamil Nadu,33,603,603,0.205330014,0.255360425,,0.764244854,0.744639575,,0.030425111,0,,0.340585738,0.334610492,,0,0,,0.017647689,0.14097476,,0.430181831,0.357743263,,0.140700802,0.140475169,,0,0,,0.319603294,0.467015803,,0.680396736,0.532984197,
Kancheepuram,Tamil Nadu,33,604,604,0.502899349,0.508116126,0.232942671,0.424037993,0.328782141,0.578885436,0.073062651,0.163101718,0.188171878,0.428048551,0.344489872,0.554037809,0,0,0,0.099153101,0.131828338,0.188171878,0.335453212,0.359084338,0.184805974,0.179431498,0.210182652,0.07298433,0.032011706,0.084311873,0,0.467103183,0.47539106,0.188171878,0.500885129,0.440297067,0.811828136
Vellore,Tamil Nadu,33,605,605,0.301003665,0.265830487,0.258632153,0.540488839,0.438034654,0.584944487,0.158507481,0.29613483,0.15642336,0.429592758,0.524541438,0.351363331,0.016241839,0,0,0.072171643,0,0.162143588,0.428591192,0.26729995,0.376568228,0.131742671,0.345365733,0.109924868,0.016241839,0,0,0.575156271,0.519820392,0.581944168,0.40860185,0.480179638,0.418055862
Tiruvannamalai,Tamil Nadu,33,606,606,0.427826405,0.068181589,0.132274166,0.502290189,0.931818426,0.556091726,0.069883406,0,0.311634123,0.309637547,0.287878931,0.351415873,0,0.068181589,0,0.102527387,0.068181589,0.090787806,0.545145154,0.383835286,0.472230464,0.180627316,0.260104179,0.167283878,0,0,0.041930631,0.292752177,0.356060535,0.429808497,0.707247853,0.643939495,0.528260887
